12/25,Celtics,Knicks,185,-210
12/25,Heat,Mavericks,-210,185
12/25,Bulls,Lakers,-245,205
12/25,Magic,Thunder,310,-380
12/25,Clippers,Warriors,-200,175
12/26,Nets,Wizards,145,-165
12/26,Bucks,Hornets,-175,155
12/26,Rockets,Magic,225,-265
12/26,Raptors,Cavaliers,110,-130
12/26,Pistons,Pacers,325,-400
12/26,Thunder,Timberwolves,-230,190
12/26,Nuggets,Mavericks,170,-200
12/26,Grizzlies,Spurs,175,-210
12/26,Pelicans,Suns,220,-260
12/26,Lakers,Kings,-145,125
12/26,76ers,Trail Blazers,170,-200
12/26,Bulls,Warriors,-300,250
12/27,Hawks,Nets,-175,155
12/27,Celtics,Heat,450,-600
12/27,Timberwolves,Bucks,200,-240
12/27,Kings,Trail Blazers,350,-450
12/27,Jazz,Lakers,200,-240
12/28,Pacers,Raptors,-175,155
12/28,Heat,Hornets,-800,600
12/28,Wizards,Hawks,375,-475
12/28,Cavaliers,Pistons,195,-235
12/28,Celtics,Pelicans,-200,170
12/28,Thunder,Grizzlies,-120,100
12/28,Clippers,Spurs,170,-200
12/28,Jazz,Nuggets,700,-1200
12/28,76ers,Suns,-125,105
12/28,Knicks,Warriors,-260,220
12/29,Nets,Magic,600,-800
12/29,Spurs,Rockets,-155,135
12/29,Mavericks,Thunder,190,-230
12/29,Nuggets,Trail Blazers,200,-240
12/29,Bulls,Kings,-380,310
12/29,Knicks,Lakers,150,-170
12/30,Magic,Hornets,-175,155
12/30,Cavaliers,Pacers,425,-550
12/30,Pistons,Celtics,500,-700
12/30,Nets,Hawks,700,-1000
12/30,Heat,Timberwolves,-450,350
12/30,Rockets,Grizzlies,230,-270
12/30,Suns,Pelicans,120,-140
12/30,Raptors,Mavericks,350,-450
12/30,Wizards,Bucks,360,-460
12/30,76ers,Jazz,-200,170
12/30,Bulls,Clippers,-115,-105
12/31,Nuggets,Lakers,180,-220
12/31,Pacers,Pistons,-140,120
12/31,Hawks,Rockets,100,-120
12/31,Knicks,Kings,-115,-105
12/31,Suns,Thunder,650,-900
12/31,Jazz,Spurs,1000,-1500
12/31,76ers,Warriors,-130,110
1/1,Celtics,Wizards,-280,240
1/1,Nets,Cavaliers,115,-135
1/1,Raptors,Magic,750,-1100
1/1,Hornets,Heat,1200,-2000
1/1,Mavericks,Timberwolves,-140,120
1/1,Grizzlies,Bulls,240,-280
1/1,Lakers,Nuggets,185,-225
1/1,Pelicans,Kings,155,-175
1/1,Trail Blazers,Clippers,135,-155
1/2,Warriors,Suns,160,-180
1/2,Raptors,Knicks,325,-400
1/2,Hawks,Heat,500,-650
1/2,Pacers,Nets,-250,210
1/2,Wizards,Celtics,600,-800
1/2,Magic,Pistons,-210,175
1/2,Spurs,Timberwolves,-220,180
1/2,Thunder,Mavericks,-145,125
1/2,Bucks,Nuggets,170,-200
1/2,Pelicans,Jazz,240,-280
1/3,Hornets,Cavaliers,150,-170
1/3,Trail Blazers,Thunder,170,-200
1/3,Kings,Grizzlies,220,-260
1/3,Hawks,Bulls,450,-600
1/3,Bucks,Jazz,100,-120
1/3,Rockets,Lakers,280,-340
1/4,Cavaliers,Raptors,180,-220
1/4,Wizards,Magic,900,-1400
1/4,Nets,Celtics,900,-1400
1/4,Pacers,Heat,300,-360
1/4,Bulls,Pistons,-280,240
1/4,Hornets,Knicks,600,-800
1/4,Grizzlies,Timberwolves,170,-200
1/4,76ers,Pelicans,-230,190
1/4,Warriors,Spurs,290,-350
1/4,Suns,Mavericks,290,-350
1/4,Kings,Nuggets,650,-900
1/4,Rockets,Clippers,260,-320
1/5,Heat,Hawks,165,-185
1/5,Mavericks,Spurs,115,-135
1/5,Bucks,Kings,-155,135
1/5,Lakers,Trail Blazers,145,-165
1/6,Hawks,Hornets,-125,105
1/6,Pistons,76ers,475,-625
1/6,Nets,Raptors,230,-270
1/6,Knicks,Wizards,-260,220
1/6,Pacers,Celtics,220,-260
1/6,Bulls,Magic,-130,110
1/6,Rockets,Thunder,550,-750
1/6,Cavaliers,Timberwolves,250,-300
1/6,Nuggets,Pelicans,-270,230
1/6,Grizzlies,Jazz,-120,100
1/6,Trail Blazers,Suns,-135,115
1/6,Warriors,Lakers,500,-700
1/7,Hornets,Pacers,450,-600
1/7,Bulls,Hawks,-260,220
1/7,Knicks,Pistons,-185,165
1/7,Heat,Nets,-450,350
1/7,Raptors,76ers,475,-625
1/7,Thunder,Rockets,-240,200
1/7,Nuggets,Spurs,165,-185
1/7,Pelicans,Mavericks,700,-1000
1/7,Bucks,Clippers,500,-650
1/7,Jazz,Warriors,140,-160
1/8,Timberwolves,Wizards,-145,125
1/8,Magic,Kings,-300,250
1/8,Spurs,Thunder,240,-280
1/8,Bucks,Suns,290,-350
1/8,Cavaliers,Trail Blazers,500,-700
1/8,Grizzlies,Lakers,260,-320
1/9,Timberwolves,Raptors,135,-155
1/9,Pacers,76ers,245,-305
1/9,Hawks,Nets,-240,190
1/9,Hornets,Knicks,510,-735
1/9,Pistons,Bulls,1205,-1905
1/9,Pelicans,Nuggets,890,-1340
1/10,Rockets,Hornets,-155,135
1/10,Raptors,Wizards,120,-140
1/10,Kings,76ers,425,-550
1/10,Mavericks,Pistons,-315,255
1/10,Spurs,Bucks,-130,110
1/10,Thunder,Grizzlies,-135,115
1/10,Bulls,Timberwolves,-300,240
1/10,Cavaliers,Jazz,225,-275
1/10,Clippers,Trail Blazers,200,-250
1/10,Suns,Lakers,305,-375
1/10,Heat,Warriors,-610,450
1/11,Hawks,Pacers,125,-145
1/11,Kings,Raptors,195,-245
1/11,76ers,Knicks,155,-175
1/11,Wizards,Bulls,640,-940
1/11,Thunder,Pelicans,-295,235
1/11,Mavericks,Celtics,165,-205
1/11,Rockets,Spurs,245,-305
1/11,Nets,Nuggets,745,-1145
1/11,Lakers,Jazz,-125,105
1/11,Magic,Trail Blazers,130,-150
1/11,Heat,Clippers,-155,135
1/12,Hornets,Hawks,310,-380
1/12,Pistons,Bucks,325,-400
1/12,Knicks,Grizzlies,170,-200
1/12,Cavaliers,Suns,260,-320
1/12,Magic,Warriors,-165,145
1/13,Pistons,Hornets,140,-160
1/13,Pacers,Raptors,-250,210
1/13,Wizards,76ers,1000,-1500
1/13,Bulls,Celtics,-130,110
1/13,Kings,Rockets,320,-400
1/13,Timberwolves,Pelicans,-113,102
1/13,Trail Blazers,Spurs,105,-116
1/13,Bucks,Mavericks,415,-530
1/13,Nets,Suns,190,-230
1/13,Heat,Nuggets,-165,145
1/13,Cavaliers,Lakers,570,-770
1/14,Celtics,Pacers,145,-165
1/14,76ers,Wizards,-370,305
1/14,Timberwolves,Hawks,270,-330
1/14,Warriors,Hornets,-165,145
1/14,Trail Blazers,Rockets,100,-110
1/14,Knicks,Thunder,600,-800
1/14,Pelicans,Grizzlies,580,-780
1/14,Raptors,Bulls,1200,-2000
1/14,Nets,Jazz,320,-400
1/14,Kings,Mavericks,650,-900
1/14,Lakers,Clippers,115,-135
1/15,Warriors,Pistons,155,-180
1/15,Jazz,Nuggets,500,-725
1/15,Suns,Spurs,355,-455
1/16,Magic,Knicks,-125,105
1/16,Bulls,Grizzlies,-130,110
1/16,Bucks,76ers,355,-455
1/16,Rockets,Wizards,-245,195
1/16,Cavaliers,Hornets,-105,-115
1/16,Trail Blazers,Pelicans,-250,200
1/16,Nets,Clippers,270,-340
1/16,Raptors,Hawks,465,-655
1/16,Kings,Timberwolves,260,-320
1/16,Thunder,Celtics,-145,125
1/16,Mavericks,Lakers,165,-185
1/17,Hornets,Magic,700,-1000
1/17,Warriors,Cavaliers,110,-130
1/17,Spurs,Heat,250,-300
1/17,Suns,Bulls,370,-470
1/17,Nuggets,Bucks,-150,130
1/17,Pistons,Rockets,285,-345
1/17,Clippers,Jazz,170,-200
1/18,Nuggets,76ers,195,-245
1/18,Thunder,Wizards,-870,570
1/18,Spurs,Magic,165,-190
1/18,Suns,Knicks,300,-370
1/18,Warriors,Nets,130,-150
1/18,Raptors,Celtics,420,-530
1/18,Pistons,Timberwolves,350,-450
1/18,Grizzlies,Pelicans,-175,155
1/18,Trail Blazers,Hawks,115,-135
1/18,Pacers,Kings,-220,180
1/18,Mavericks,Clippers,-170,150
1/19,Lakers,Heat,200,-240
1/19,Pelicans,Rockets,450,-600
