11/21,Pistons,Magic,102,-113
11/21,76ers,Cavaliers,-190,165
11/21,Pelicans,Pacers,300,-360
11/21,Spurs,Celtics,-111,101
11/21,Wizards,Hawks,450,-600
11/21,Bucks,Heat,450,-600
11/21,Clippers,Thunder,145,-165
11/21,Bulls,Rockets,107,-118
11/21,Nuggets,Timberwolves,-140,120
11/21,Knicks,Mavericks,-160,140
11/21,Trail Blazers,Suns,110,-130
11/21,Lakers,Kings,-240,200
11/21,Nets,Warriors,120,-140
11/23,Hawks,Hornets,-165,145
11/23,Cavaliers,Magic,160,-180
11/23,Thunder,Celtics,-150,130
11/23,Clippers,Nets,-150,130
11/23,Raptors,Pistons,110,-130
11/23,Spurs,Pacers,-200,170
11/23,Lakers,Grizzlies,165,-190
11/23,Knicks,Rockets,-200,170
11/23,Warriors,Nuggets,220,-260
11/23,Kings,Jazz,380,-480
11/23,Pelicans,Suns,180,-220
11/23,Timberwolves,Trail Blazers,110,-130
11/24,Thunder,76ers,-180,160
11/24,Hornets,Wizards,165,-190
11/24,Clippers,Hawks,-135,115
11/24,Cavaliers,Heat,1835,-3635
11/24,Lakers,Mavericks,-125,105
11/24,Bulls,Bucks,125,-145
11/24,Jazz,Kings,-115,-105
11/24,Timberwolves,Warriors,135,-155
11/25,Spurs,Raptors,-265,225
11/25,Pistons,Knicks,650,-950
11/25,Trail Blazers,Nets,250,-300
11/25,Suns,76ers,160,-180
11/25,Celtics,Magic,-200,170
11/25,Pelicans,Nuggets,475,-650
11/26,Spurs,Wizards,-300,250
11/26,Trail Blazers,Pistons,-120,100
11/26,Bucks,Bulls,150,-170
11/26,Cavaliers,Grizzlies,700,-1000
11/26,Hornets,Thunder,700,-1000
11/26,Nuggets,Jazz,140,-160
11/26,Pelicans,Clippers,800,-1200
11/26,Knicks,Nets,-115,-105
11/27,Mavericks,76ers,130,-150
11/27,Suns,Cavaliers,-155,135
11/27,Raptors,Rockets,210,-250
11/27,Timberwolves,Kings,100,-120
11/27,Pacers,Lakers,345,-430
11/28,Trail Blazers,Wizards,-155,135
11/28,Spurs,Magic,-355,295
11/28,Nets,Celtics,155,-175
11/28,Hornets,Hawks,420,-525
11/28,Suns,Pistons,130,-150
11/28,Mavericks,Bulls,220,-260
11/28,Knicks,Bucks,-140,120
11/28,Raptors,Grizzlies,530,-730
11/28,Jazz,Pelicans,-145,125
11/28,Rockets,Thunder,555,-780
11/28,Timberwolves,Clippers,415,-520
11/29,Spurs,Heat,695,-1095
11/29,Nuggets,Warriors,-115,-105
11/30,Suns,Raptors,130,-150
11/30,76ers,Hornets,-160,140
11/30,Nets,Magic,-210,175
11/30,Trail Blazers,Celtics,170,-200
11/30,Wizards,Knicks,900,-1300
11/30,Cavaliers,Hawks,340,-425
11/30,Pistons,Grizzlies,475,-650
11/30,Jazz,Thunder,425,-550
11/30,Bucks,Timberwolves,110,-130
11/30,Pacers,Kings,-125,105
11/30,Nuggets,Lakers,200,-240
12/1,Nets,Heat,310,-380
12/1,Trail Blazers,Cavaliers,105,-125
12/1,76ers,Bulls,225,-265
12/1,Thunder,Pelicans,-450,350
12/1,Jazz,Rockets,220,-260
12/1,Celtics,Bucks,130,-150
12/1,Grizzlies,Spurs,220,-260
12/1,Pistons,Mavericks,255,-310
12/1,Kings,Clippers,700,-1000
12/1,Pacers,Warriors,165,-185
12/2,Suns,Knicks,625,-825
12/2,Magic,Lakers,1000,-1500
12/3,Trail Blazers,Hornets,-105,-115
12/3,Cavaliers,Pistons,-225,-225
12/3,Bucks,Pelicans,-175,155
12/3,Raptors,Nuggets,510,-700
12/3,Clippers,Jazz,-135,115
12/3,Magic,Warriors,435,-545
12/4,Heat,Wizards,-700,500
12/4,Timberwolves,76ers,135,-155
12/4,Thunder,Nets,-200,170
12/4,Pacers,Bulls,155,-175
12/4,Suns,Grizzlies,500,-700
12/4,Lakers,Rockets,-105,-115
12/5,Trail Blazers,Pacers,160,-180
12/5,Knicks,Hornets,-340,280
12/5,Timberwolves,Celtics,205,-245
12/5,Nuggets,Hawks,105,-125
12/5,Warriors,Pistons,-105,-115
12/5,Lakers,Pelicans,-200,170
12/5,Bulls,Cavaliers,-155,135
12/5,Bucks,Spurs,350,-450
12/5,Magic,Jazz,325,-400
12/5,Raptors,Kings,120,-140
12/5,Mavericks,Clippers,325,-400
12/6,Knicks,Heat,455,-580
