11/1,Thunder,Hornets,100,-120
11/1,Clippers,76ers,190,-240
11/1,Nuggets,Cavaliers,-230,185
11/1,Kings,Hawks,-135,115
11/1,Bucks,Celtics,120,-140
11/1,Pelicans,Trail Blazers,275,-350
11/2,Clippers,Magic,-170,145
11/2,Rockets,Nets,-190,160
11/2,Thunder,Wizards,145,-170
11/2,Pacers,Bulls,-310,250
11/2,Knicks,Mavericks,200,-250
11/2,Grizzlies,Jazz,275,-350
11/2,Raptors,Suns,-650,450
11/2,Timberwolves,Warriors,550,-800
11/3,Pistons,76ers,275,-350
11/3,Celtics,Pacers,-165,142
11/3,Cavaliers,Hornets,450,-650
11/3,Heat,Hawks,-240,190
11/3,Rockets,Bulls,-425,325
11/3,Pelicans,Spurs,105,-125
11/3,Jazz,Nuggets,160,-190
11/3,Lakers,Trail Blazers,135,-155
11/4,Kings,Bucks,450,-650
11/4,76ers,Nets,-180,150
11/4,Knicks,Wizards,240,-300
11/4,Magic,Spurs,280,-360
11/4,Grizzlies,Suns,-190,160
11/4,Timberwolves,Trail Blazers,225,-275
11/4,Raptors,Lakers,105,-125
11/5,Rockets,Pacers,-110,-110
11/5,Heat,Pistons,130,-150
11/5,Cavaliers,Magic,150,-180
11/5,Bulls,Knicks,130,-150
11/5,Pelicans,Thunder,140,-160
11/5,Celtics,Nuggets,100,-120
11/5,Raptors,Jazz,135,-155
11/5,Grizzlies,Warriors,1000,-2000
11/5,Timberwolves,Clippers,190,-240
11/6,Hawks,Hornets,600,-900
11/6,Wizards,Mavericks,-125,105
11/6,Nets,Suns,-140,120
11/6,Bucks,Trail Blazers,-130,110
11/7,Pistons,Magic,-155,135
11/7,Thunder,Cavaliers,-280,230
11/7,Knicks,Hawks,-120,100
11/7,Spurs,Heat,-105,-115
11/7,Nuggets,Grizzlies,-160,140
11/7,Bulls,Pelicans,550,-800
11/7,76ers,Pacers,125,-145
11/7,Mavericks,Jazz,400,-550
11/7,Raptors,Kings,-550,400
11/7,Timberwolves,Lakers,220,-270
11/8,Rockets,Thunder,-210,175
11/8,Celtics,Suns,-500,375
11/8,Clippers,Trail Blazers,180,-220
11/8,Bucks,Warriors,220,-270
11/9,Wizards,Magic,-170,145
11/9,Hornets,76ers,190,-240
11/9,Pistons,Hawks,-250,200
11/9,Pacers,Heat,-135,115
11/9,Nets,Nuggets,350,-450
11/9,Celtics,Jazz,220,-270
11/9,Timberwolves,Kings,-135,115
11/10,Knicks,Raptors,1000,-2000
11/10,Bucks,Clippers,-190,160
11/10,Suns,Pelicans,375,-500
11/10,Cavaliers,Bulls,170,-200
11/10,Wizards,Heat,145,-170
11/10,76ers,Grizzlies,170,-200
11/10,Nets,Warriors,300,-400
11/10,Rockets,Spurs,-170,145
11/10,Thunder,Mavericks,105,-125
11/10,Lakers,Kings,-250,200
11/11,Hornets,Pistons,120,-140
11/11,Pacers,Rockets,125,-145
11/11,Magic,Knicks,142,-165
11/11,Bucks,Nuggets,140,-160
11/11,Celtics,Trail Blazers,110,-130
11/11,Hawks,Lakers,550,-800
11/12,Magic,Wizards,280,-360
11/12,76ers,Heat,120,-140
11/12,Pelicans,Raptors,400,-550
11/12,Mavericks,Bulls,-140,120
11/12,Jazz,Grizzlies,-170,145
11/12,Suns,Thunder,300,-400
11/12,Nets,Timberwolves,145,-170
