11/1,Pelicans,Magic,-175,155
11/1,Cavaliers,Hornets,-165,145
11/1,76ers,Wizards,405,-530
11/1,Raptors,Hawks,140,-160
11/1,Bucks,Celtics,120,-140
11/1,Mavericks,Rockets,230,-280
11/1,Pistons,Grizzlies,275,-335
11/1,Thunder,Timberwolves,115,-135
11/1,Heat,Nets,-170,150
11/1,Trail Blazers,Nuggets,165,-190
11/1,Jazz,Suns,135,-155
11/1,Clippers,Kings,-165,145
11/1,Spurs,Lakers,-345,285
11/2,Cavaliers,Pacers,350,-430
11/2,Bulls,76ers,-450,370
11/2,Hornets,Pelicans,340,-420
11/2,Raptors,Bucks,-120,100
11/2,Grizzlies,Mavericks,130,-150
11/2,Rockets,Jazz,-260,220
11/2,Spurs,Trail Blazers,-140,120
11/2,Kings,Warriors,520,-750
11/3,Celtics,Pistons,367,-471
11/3,Wizards,Heat,890,-1500
11/3,Nets,Magic,-240,200
11/3,Suns,Thunder,850,-1400
11/3,Timberwolves,Knicks,135,-155
11/3,Hawks,Lakers,-120,100
11/4,Warriors,76ers,-280,230
11/4,Timberwolves,Cavaliers,110,-130
11/4,Celtics,Grizzlies,660,-1060
11/4,Rockets,Clippers,175,-205
11/5,Heat,Raptors,-215,182
11/5,Jazz,Nets,435,-570
11/5,Hornets,Knicks,425,-550
11/5,Pacers,Pistons,-119,-101
11/5,Suns,Pelicans,405,-525
11/5,Lakers,Mavericks,355,-455
11/5,Spurs,Nuggets,-205,175
11/5,Rockets,Trail Blazers,125,-145
11/5,Hawks,Kings,115,-135
11/6,Clippers,Magic,-290,240
11/6,Bulls,Pacers,110,-130
11/6,Raptors,Hornets,-145,125
11/6,Wizards,76ers,-150,130
11/6,Jazz,Celtics,162,-190
11/6,Pelicans,Grizzlies,265,-320
11/6,Cavaliers,Bucks,-150,130
11/6,Warriors,Timberwolves,-115,-105
11/6,Suns,Spurs,850,-1400
11/6,Mavericks,Thunder,243,-294
11/7,Clippers,Heat,215,-260
11/7,Hawks,Nuggets,175,-205
11/7,Lakers,Rockets,970,-1700
11/8,Knicks,Hornets,-155,135
11/8,Raptors,Pacers,325,-425
11/8,Celtics,Magic,190,-230
11/8,Cavaliers,76ers,-155,135
11/8,Nets,Wizards,-120,100
11/8,Thunder,Pistons,-155,135
11/8,Jazz,Bulls,705,-1105
11/8,Mavericks,Timberwolves,160,-185
11/8,Lakers,Pelicans,395,-505
11/8,Warriors,Spurs,205,-245
11/8,Nuggets,Suns,105,-125
11/8,Kings,Trail Blazers,295,-365
11/9,Jazz,Raptors,345,-450
11/9,Magic,Hawks,230,-280
11/9,Pacers,Nets,-110,-110
11/9,76ers,Cavaliers,310,-390
11/9,Celtics,Heat,1065,-1665
11/9,Clippers,Rockets,130,-150
11/9,Warriors,Grizzlies,110,-130
11/9,Mavericks,Bucks,-150,130
11/9,Trail Blazers,Kings,110,-130
11/10,Spurs,Knicks,-150,130
11/10,Wizards,Thunder,344,-433
11/10,Pelicans,Suns,-125,105
11/10,Timberwolves,Lakers,-175,150
11/11,Hawks,Hornets,-125,105
11/11,Grizzlies,Pacers,235,-285
11/11,Spurs,76ers,-285,235
11/11,Magic,Celtics,100,-120
11/11,Cavaliers,Bulls,320,-400
11/11,Raptors,Rockets,245,-295
11/11,Nuggets,Jazz,-130,110
11/11,Pistons,Trail Blazers,170,-200
11/11,Timberwolves,Clippers,215,-260
11/12,Bucks,Heat,1110,-1710
11/12,Wizards,Mavericks,185,-225
11/12,Pistons,Warriors,375,-480
11/12,Pelicans,Lakers,-160,140
11/13,Bucks,Magic,265,-325
11/13,Rockets,76ers,-250,210
11/13,Hornets,Celtics,190,-230
11/13,Raptors,Grizzlies,200,-240
11/13,Cavaliers,Timberwolves,310,-390
11/13,Knicks,Hawks,155,-175
11/13,Wizards,Spurs,485,-785
11/13,Lakers,Nuggets,395,-505
11/13,Pelicans,Jazz,-145,125
11/13,Suns,Trail Blazers,260,-320
11/13,Nets,Kings,-170,150
11/13,Thunder,Clippers,160,-185
11/14,Rockets,Knicks,-130,110
11/14,Thunder,Warriors,175,-200
11/15,Bucks,Pacers,1230,-1930
11/15,Bulls,Raptors,100,-120
11/15,76ers,Hawks,330,-430
11/15,Trail Blazers,Celtics,-120,100
11/15,Hornets,Cavaliers,210,-250
11/15,Mavericks,Heat,330,-430
11/15,Timberwolves,Nuggets,-130,110
11/15,Nets,Suns,-105,-115
11/15,Spurs,Jazz,-670,445
11/15,Grizzlies,Lakers,-150,130
11/15,Pistons,Kings,110,-130
11/16,Heat,Hornets,-410,320
11/16,Mavericks,Magic,-140,120
11/16,Cavaliers,Wizards,290,-350
11/16,Hawks,Knicks,160,-185
11/16,Pacers,Bulls,110,-130
11/16,Nuggets,Rockets,320,-410
11/16,Celtics,Timberwolves,425,-580
11/16,76ers,Pelicans,345,-450
11/16,Thunder,Bucks,-805,505
11/16,Jazz,Warriors,1585,-3185
11/16,Nets,Clippers,1010,-1610
11/17,Trail Blazers,Raptors,110,-130
11/17,Grizzlies,Kings,-140,120
11/17,Pistons,Lakers,-135,115
11/18,Trail Blazers,Nets,105,-125
11/18,Hornets,Bulls,730,-1130
11/18,Nuggets,Thunder,390,-495
11/18,76ers,Mavericks,640,-1040
11/18,Warriors,Jazz,-385,305
11/18,Grizzlies,Clippers,355,-460
11/19,Timberwolves,Wizards,-160,140
11/19,Knicks,Pistons,155,-180
11/19,Hawks,Heat,345,-450
11/19,Celtics,Rockets,495,-795
11/19,Suns,Kings,140,-160
11/20,Nets,Hornets,-145,125
11/20,Wizards,Cavaliers,130,-150
11/20,Pacers,Knicks,-250,210
11/20,Heat,Magic,-300,250
11/20,Raptors,76ers,-175,155
11/20,Pistons,Hawks,180,-220
11/20,Trail Blazers,Bucks,-210,175
11/20,Clippers,Timberwolves,105,-125
11/20,Jazz,Pelicans,500,-700
11/20,Celtics,Spurs,1350,-2300
11/20,Kings,Suns,200,-240
11/20,Rockets,Mavericks,120,-140
11/20,Grizzlies,Warriors,180,-220
11/21,Clippers,Thunder,195,-235
11/21,Bulls,Nuggets,-120,100
11/22,Suns,Hornets,140,-160
