12/30/2011,Nets,Hawks,0021100042,1610612751,1610612737,1,2.17,0.45,0.41,0.777,0.3,0.63,0.46,0.28,0.17,0.1,0.42,1.75,0.389,0.299,0.79,0.27,0.65,0.33,0.33,0.13,0.08,-0.28,700,-1000
12/30/2011,Rockets,Grizzlies,0021100043,1610612745,1610612763,1,2.01,0.471,0.179,0.694,0.24,0.68,0.38,0.37,0.17,0.1,0.03,2.03,0.459,0.317,0.804,0.21,0.63,0.46,0.28,0.14,0.12,-0.06,230,-270
12/30/2011,Suns,Pelicans,0021100044,1610612756,1610612740,0,1.81,0.391,0.214,0.77,0.33,0.72,0.28,0.26,0.14,0.15,0.03,1.81,0.41,0.237,0.847,0.21,0.7,0.42,0.27,0.1,0.11,-0.04,120,-140
12/30/2011,Heat,Timberwolves,0021100045,1610612748,1610612750,0,2.06,0.442,0.308,0.703,0.26,0.73,0.4,0.44,0.15,0.04,-0.06,2.18,0.5,0.378,0.717,0.18,0.66,0.46,0.35,0.24,0.16,0.11,-450,350
12/30/2011,Wizards,Bucks,0021100046,1610612764,1610612749,1,2.05,0.45,0.305,0.75,0.24,0.69,0.49,0.31,0.17,0.1,0.16,1.72,0.386,0.341,0.693,0.16,0.58,0.33,0.31,0.19,0.1,-0.31,360,-460
12/30/2011,Raptors,Mavericks,0021100047,1610612761,1610612742,1,2.02,0.416,0.311,0.767,0.18,0.58,0.46,0.31,0.24,0.04,-0.11,1.91,0.483,0.42,0.727,0.18,0.67,0.53,0.33,0.17,0.1,-0.07,350,-450
12/30/2011,76ers,Jazz,0021100048,1610612755,1610612762,1,1.9,0.411,0.311,0.733,0.24,0.63,0.43,0.31,0.17,0.13,-0.27,2.12,0.48,0.388,0.758,0.19,0.74,0.43,0.31,0.17,0.08,0.09,-200,170
12/30/2011,Bulls,Clippers,0021100049,1610612741,1610612746,0,2.06,0.455,0.379,0.659,0.22,0.5,0.45,0.23,0.16,0.11,-0.13,2.09,0.462,0.412,0.758,0.28,0.63,0.47,0.33,0.14,0.07,0.08,-115,-105
12/31/2011,Nuggets,Lakers,0021100050,1610612743,1610612747,1,1.94,0.457,0.25,0.735,0.25,0.68,0.45,0.32,0.13,0.14,0.15,2.2,0.464,0.293,0.765,0.17,0.65,0.45,0.29,0.31,0.07,0.14,180,-220
12/31/2011,Pacers,Pistons,0021100051,1610612754,1610612765,1,1.82,0.429,0.38,0.833,0.21,0.57,0.4,0.33,0.12,0.06,-0.16,1.86,0.385,0.375,0.804,0.27,0.7,0.37,0.28,0.21,0.13,0.08,-140,120
12/31/2011,Hawks,Rockets,0021100052,1610612737,1610612745,1,2.02,0.46,0.347,0.797,0.21,0.65,0.48,0.28,0.14,0.12,0.01,2.06,0.447,0.377,0.755,0.26,0.65,0.43,0.27,0.15,0.11,0.26,100,-120
12/31/2011,Suns,Thunder,0021100053,1610612756,1610612760,1,2.13,0.48,0.417,0.814,0.17,0.7,0.41,0.38,0.15,0.13,0.11,1.86,0.407,0.259,0.841,0.22,0.65,0.41,0.27,0.13,0.12,-0.08,650,-900
12/31/2011,Knicks,Kings,0021100054,1610612752,1610612758,0,1.92,0.402,0.356,0.614,0.33,0.58,0.29,0.32,0.1,0.07,-0.23,1.98,0.413,0.319,0.811,0.2,0.52,0.38,0.29,0.18,0.12,-0.04,-115,-105
12/31/2011,Jazz,Spurs,0021100055,1610612762,1610612759,1,2.08,0.451,0.376,0.739,0.24,0.66,0.46,0.32,0.13,0.09,0.17,1.89,0.401,0.262,0.76,0.26,0.63,0.38,0.27,0.19,0.14,-0.28,1000,-1500
12/31/2011,76ers,Warriors,0021100056,1610612755,1610612744,0,1.85,0.422,0.275,0.692,0.27,0.67,0.41,0.3,0.2,0.1,-0.13,2.15,0.483,0.435,0.701,0.2,0.76,0.47,0.3,0.19,0.09,0.21,-130,110
01/01/2012,Celtics,Wizards,0021100057,1610612738,1610612764,0,1.74,0.392,0.281,0.735,0.17,0.58,0.33,0.3,0.19,0.12,-0.28,2.0,0.482,0.478,0.78,0.18,0.56,0.48,0.35,0.13,0.13,-0.04,-280,240
