11/01/2018,Thunder,Hornets,1610612760,1610612766,0,2.39,0.457,0.363,0.818,0.22,0.71,0.51,0.26,0.13,0.14,0.1,2.27,0.428,0.265,0.673,0.29,0.72,0.42,0.31,0.23,0.13,-0.04,100,-120
11/01/2018,Nuggets,Cavaliers,1610612743,1610612739,0,2.24,0.447,0.341,0.822,0.28,0.62,0.43,0.3,0.16,0.04,-0.19,2.31,0.463,0.304,0.762,0.26,0.75,0.5,0.29,0.2,0.12,0.18,-230,185
11/01/2018,Clippers,76ers,1610612746,1610612755,1,2.34,0.439,0.35,0.775,0.24,0.81,0.57,0.31,0.13,0.13,0.0,2.4,0.473,0.376,0.829,0.19,0.78,0.45,0.35,0.12,0.13,0.07,190,-240
11/01/2018,Kings,Hawks,1610612758,1610612737,0,2.28,0.444,0.354,0.704,0.19,0.74,0.51,0.4,0.16,0.12,-0.23,2.5,0.503,0.4,0.667,0.21,0.75,0.53,0.32,0.18,0.1,0.07,-135,115
11/01/2018,Bucks,Celtics,1610612749,1610612738,1,2.17,0.421,0.348,0.763,0.21,0.8,0.5,0.29,0.13,0.1,0.1,2.48,0.48,0.377,0.781,0.21,0.92,0.54,0.35,0.13,0.14,0.28,120,-140
11/01/2018,Pelicans,Trail Blazers,1610612740,1610612757,1,2.44,0.473,0.394,0.873,0.21,0.82,0.43,0.31,0.11,0.11,0.17,2.54,0.481,0.36,0.752,0.25,0.71,0.55,0.3,0.17,0.11,0.0,275,-350
11/02/2018,Clippers,Magic,1610612746,1610612753,0,2.08,0.414,0.3,0.716,0.23,0.71,0.51,0.28,0.15,0.13,-0.25,2.41,0.473,0.391,0.821,0.19,0.78,0.45,0.34,0.12,0.12,0.12,-170,145
11/02/2018,Rockets,Nets,1610612745,1610612751,0,2.24,0.459,0.388,0.719,0.21,0.69,0.51,0.34,0.12,0.1,-0.09,2.24,0.423,0.34,0.699,0.25,0.62,0.44,0.28,0.16,0.14,-0.16,-190,160
11/02/2018,Thunder,Wizards,1610612760,1610612764,0,2.3,0.443,0.32,0.799,0.17,0.65,0.45,0.31,0.16,0.14,-0.25,2.34,0.444,0.291,0.688,0.27,0.71,0.46,0.3,0.23,0.13,0.03,145,-170
11/02/2018,Pacers,Bulls,1610612754,1610612741,0,2.25,0.464,0.396,0.741,0.17,0.69,0.51,0.3,0.12,0.11,-0.16,2.26,0.502,0.397,0.702,0.18,0.66,0.48,0.28,0.17,0.12,0.12,-310,250
11/02/2018,Knicks,Mavericks,1610612752,1610612742,0,2.28,0.453,0.341,0.733,0.22,0.67,0.49,0.35,0.14,0.1,-0.12,2.24,0.443,0.349,0.781,0.23,0.66,0.42,0.29,0.16,0.06,-0.05,200,-250
11/02/2018,Grizzlies,Jazz,1610612763,1610612762,0,2.34,0.47,0.377,0.746,0.2,0.71,0.49,0.33,0.15,0.11,0.07,2.18,0.445,0.385,0.746,0.15,0.67,0.49,0.28,0.22,0.07,0.1,275,-350
11/02/2018,Raptors,Suns,1610612761,1610612756,0,2.14,0.453,0.323,0.767,0.18,0.69,0.51,0.38,0.13,0.06,-0.29,2.42,0.483,0.353,0.768,0.21,0.75,0.54,0.29,0.18,0.14,0.18,-650,450
11/02/2018,Timberwolves,Warriors,1610612750,1610612744,1,2.59,0.52,0.414,0.809,0.2,0.78,0.64,0.32,0.17,0.13,0.28,2.38,0.439,0.366,0.825,0.24,0.66,0.48,0.27,0.2,0.14,-0.09,550,-800
11/03/2018,Pistons,76ers,1610612765,1610612755,1,2.33,0.437,0.347,0.791,0.22,0.81,0.55,0.32,0.14,0.13,0.02,2.22,0.429,0.305,0.746,0.24,0.74,0.38,0.3,0.11,0.08,-0.05,275,-350
11/03/2018,Cavaliers,Hornets,1610612739,1610612766,1,2.41,0.468,0.36,0.824,0.22,0.72,0.52,0.26,0.13,0.14,0.16,2.21,0.445,0.346,0.83,0.25,0.61,0.43,0.31,0.17,0.04,-0.25,450,-650
11/03/2018,Celtics,Pacers,1610612738,1610612754,1,2.25,0.494,0.39,0.709,0.18,0.67,0.48,0.28,0.18,0.11,0.11,2.16,0.422,0.357,0.758,0.21,0.79,0.5,0.29,0.13,0.1,0.09,-165,142
11/03/2018,Heat,Hawks,1610612748,1610612737,1,2.31,0.453,0.359,0.712,0.19,0.73,0.53,0.39,0.17,0.12,-0.2,2.34,0.441,0.361,0.724,0.27,0.74,0.47,0.34,0.14,0.14,0.01,-240,190
11/03/2018,Rockets,Bulls,1610612745,1610612741,0,2.21,0.459,0.386,0.768,0.16,0.69,0.49,0.31,0.13,0.11,-0.16,2.21,0.423,0.336,0.694,0.24,0.64,0.44,0.29,0.18,0.14,-0.12,-425,325
11/03/2018,Pelicans,Spurs,1610612740,1610612759,1,2.31,0.466,0.385,0.824,0.23,0.7,0.51,0.24,0.15,0.08,0.06,2.48,0.479,0.354,0.731,0.24,0.73,0.54,0.3,0.16,0.11,-0.03,105,-125
11/03/2018,Jazz,Nuggets,1610612762,1610612743,1,2.3,0.466,0.306,0.751,0.25,0.76,0.52,0.29,0.19,0.11,0.2,2.29,0.463,0.358,0.738,0.2,0.7,0.48,0.32,0.16,0.11,0.02,160,-190
11/03/2018,Lakers,Trail Blazers,1610612747,1610612757,0,2.43,0.467,0.366,0.859,0.23,0.81,0.43,0.31,0.12,0.11,0.15,2.48,0.498,0.351,0.706,0.21,0.72,0.53,0.32,0.19,0.14,0.01,135,-155
11/04/2018,Kings,Bucks,1610612758,1610612749,1,2.54,0.48,0.379,0.801,0.21,0.93,0.55,0.34,0.13,0.14,0.33,2.47,0.497,0.399,0.652,0.21,0.75,0.53,0.32,0.17,0.1,-0.01,450,-650
11/04/2018,76ers,Nets,1610612755,1610612751,1,2.27,0.461,0.382,0.719,0.22,0.67,0.51,0.33,0.13,0.09,-0.03,2.3,0.439,0.339,0.787,0.22,0.81,0.53,0.34,0.14,0.12,-0.03,-180,150
11/04/2018,Knicks,Wizards,1610612752,1610612764,1,2.29,0.442,0.313,0.794,0.18,0.65,0.45,0.31,0.17,0.15,-0.19,2.21,0.44,0.334,0.778,0.24,0.67,0.42,0.3,0.16,0.07,-0.07,240,-300
11/04/2018,Magic,Spurs,1610612753,1610612759,0,2.31,0.462,0.379,0.83,0.23,0.7,0.51,0.24,0.14,0.08,0.04,2.12,0.424,0.309,0.717,0.23,0.71,0.52,0.27,0.15,0.12,-0.21,280,-360
11/04/2018,Grizzlies,Suns,1610612763,1610612756,1,2.14,0.459,0.336,0.778,0.18,0.69,0.51,0.39,0.13,0.06,-0.25,2.17,0.448,0.377,0.743,0.16,0.64,0.48,0.28,0.23,0.07,0.08,-190,160
11/04/2018,Timberwolves,Trail Blazers,1610612750,1610612757,1,2.42,0.465,0.356,0.861,0.24,0.83,0.42,0.31,0.13,0.1,0.19,2.31,0.427,0.353,0.819,0.25,0.65,0.47,0.27,0.2,0.13,-0.14,225,-275
11/04/2018,Raptors,Lakers,1610612761,1610612747,0,2.45,0.494,0.343,0.717,0.2,0.72,0.53,0.32,0.18,0.13,-0.02,2.43,0.485,0.346,0.778,0.22,0.75,0.55,0.29,0.18,0.13,0.19,105,-125
11/05/2018,Heat,Pistons,1610612748,1610612765,0,2.22,0.427,0.306,0.734,0.26,0.74,0.4,0.3,0.11,0.08,-0.06,2.33,0.442,0.364,0.714,0.26,0.75,0.46,0.33,0.14,0.14,0.02,130,-150
11/05/2018,Rockets,Pacers,1610612745,1610612754,0,2.22,0.489,0.379,0.704,0.18,0.67,0.47,0.29,0.18,0.11,0.09,2.19,0.425,0.334,0.714,0.23,0.64,0.44,0.3,0.18,0.14,-0.1,-110,-110
